x,y,expertlabel,NDAI,SD,CORR,DF,CF,BF,AF,AN
285,220,0,2.5913396,19.56134,0.21376719,297.39478,279.48221,259.11322,231.32443,214.97
286,220,0,2.4404202,15.77428,0.21267898,300.30875,278.32623,257.43228,227.57961,212.71107
287,220,0,2.131156,13.509465,0.16898336,296.7301,279.6604,253.10223,225.40977,221.73479
288,220,0,1.7702812,15.357707,0.15022095,296.84808,274.40561,249.63194,235.18004,221.3615
289,220,0,1.9520537,8.9330978,0.16668247,301.40451,285.61841,260.67618,236.11444,216.34753
290,220,0,2.0045965,8.679409,0.15752046,302.2811,283.60272,260.88089,231.10529,212.55453
291,220,0,2.0078154,8.5898542,0.15793344,322.25031,284.67679,256.87357,228.59106,215.53354
292,220,0,2.0183566,6.1808624,0.15788507,325.85788,278.33829,254.40991,230.27203,217.74913
293,220,0,1.6371126,3.3187175,0.14245911,312.92075,274.37671,256.85669,231.00655,222.18994
294,220,0,0.81836212,3.7834842,0.14413776,297.349,277.99872,255.69351,237.42694,219.91896
295,220,0,1.0371064,2.1953471,0.14213797,293.06714,276.83313,261.04224,234.59001,218.62091
296,220,0,1.023556,1.8544061,0.13741793,297.32733,276.90295,259.35406,233.14748,219.03032
297,220,0,0.70860213,2.0431416,0.13611986,297.20932,279.55685,257.89224,233.69415,221.20015
298,220,0,-0.13959596,1.8198268,0.13389878,297.24786,275.99265,256.78928,235.59425,220.61977
299,220,-1,0.041149501,1.4694643,0.13395751,295.73547,274.31891,259.80679,234.85974,221.22423
300,220,-1,-0.076995485,1.7503939,0.13216282,290.79614,276.40204,258.29443,235.53886,222.02858
301,220,-1,0.31043759,1.4987819,0.13445859,289.49811,275.95172,258.86758,236.61536,221.95152
302,220,-1,0.37847751,1.6337652,0.13706201,290.8082,275.10883,260.2186,237.1548,220.82205
303,220,-1,-0.19755167,1.7352321,0.13671181,289.86658,276.52969,261.4444,236.03978,221.66254
304,220,-1,-0.46369505,1.8227977,0.13172032,288.99719,278.32623,259.63101,237.40526,222.37056
305,220,-1,-0.64813709,1.5856611,0.13186999,290.03516,278.01556,260.93387,237.3571,222.37537
306,220,-1,-0.6774106,1.0025175,0.13382065,291.7402,275.79034,260.80139,236.91879,221.72755
307,220,-1,-0.74337995,0.96220541,0.12979314,291.67517,277.65192,260.06931,236.66592,222.41872
308,220,-1,-0.94742227,1.2184924,0.12900238,290.50717,276.46466,260.07895,236.98863,222.27905
309,220,-1,-0.87766612,1.5658747,0.12870497,292.13513,276.81866,260.2114,236.88026,221.98283
310,220,-1,-0.59580821,1.4850786,0.12930425,290.37714,276.7681,260.16083,236.29747,221.77812
311,220,-1,-0.50471157,1.3326827,0.13070518,290.50476,276.57544,259.78513,236.20836,221.3615
312,220,-1,-0.76698369,1.2073565,0.13272718,290.10257,276.04803,259.4841,236.1024,221.13513
313,220,-1,-0.47064784,0.95161557,0.13350213,289.18503,275.43634,259.70325,236.43474,221.86964
314,220,-1,-0.82085288,0.87053347,0.13267654,288.45053,276.03839,260.33661,237.1837,222.33203
315,220,-1,-0.94553387,0.90515679,0.13132389,287.53299,275.96616,261.24933,237.70148,222.73901
316,220,-1,-0.60417759,0.72300303,0.13159129,287.66544,276.86685,261.7912,237.64609,222.90518
317,220,-1,-0.59294486,0.9716171,0.12926729,287.56671,277.99872,261.31918,237.37636,223.75771
318,220,-1,-0.96120912,0.85484558,0.13135193,289.04297,277.65674,260.66415,238.33966,223.91907
319,220,-1,-0.55576855,0.83643979,0.13458011,290.36026,276.85239,261.49741,238.69368,223.5217
320,220,-1,-0.50050581,1.3505392,0.13539448,289.82803,277.4978,262.34027,238.22166,223.10266
321,220,-1,-0.533737,1.556147,0.13671365,289.59445,278.38885,262.39325,237.8532,222.55841
322,220,-1,-0.27647009,1.3646342,0.13602877,290.30246,279.3931,262.20059,237.43898,222.93169
323,220,-1,-0.36690158,1.0464289,0.13427214,291.82208,279.3642,261.9357,237.72556,223.93352
324,220,-1,-0.7710768,0.95156866,0.1340075,292.71555,279.12338,261.90439,238.89597,224.44406
325,220,-1,-0.93175471,1.0937809,0.13114138,292.86002,278.67545,263.25302,239.58232,224.79567
326,220,-1,-0.74180114,1.2277282,0.13111551,292.33984,279.54724,264.03809,240.43484,224.75473
327,220,-1,-0.9707796,1.1450014,0.13207197,292.18091,280.27692,264.42581,240.05916,224.20805
328,220,-1,-0.66797912,1.1005292,0.13126186,292.58789,280.62854,264.25485,239.29575,224.59578
329,220,-1,-0.45780161,1.1421387,0.12986809,293.16345,280.72485,263.35175,240.0134,224.70174
330,220,-1,-0.38665307,0.76328641,0.13047238,292.94913,279.96625,263.85748,239.9845,224.1936
331,220,-1,-0.62278652,0.6008302,0.13144296,293.38263,279.84103,263.896,239.63048,224.00816
332,220,-1,-0.68092549,0.64752936,0.13080046,292.71313,280.02887,263.77078,239.49321,224.23695
333,220,-1,-0.70144129,0.71259749,0.13021718,292.5903,279.54239,263.64313,239.65938,224.37181
334,220,-1,-0.73960769,0.73111933,0.12804173,292.42654,279.65561,263.59256,239.78943,224.75473
335,220,-1,-0.77037722,0.60302162,0.12805732,291.82928,279.75674,263.55164,239.8111,224.49704
336,220,-1,-0.99697661,0.67372012,0.12739184,291.8606,279.25101,263.47937,239.71477,224.65599
337,220,-1,-0.75220168,0.77207541,0.12759261,291.70166,279.45572,263.43845,240.01822,224.52112
338,220,-1,-0.89580512,0.73699713,0.12696745,291.33319,278.92349,264.07663,239.89299,225.00278
339,220,-1,-0.97894812,0.66824168,0.12543899,291.06589,279.24139,263.72983,240.02544,225.32307
340,220,-1,-0.92720288,0.83958739,0.12553307,290.77689,279.67004,263.60703,240.09286,225.25806
341,220,-1,-1.1113805,1.0564829,0.12576365,290.45901,279.07761,263.44568,240.08806,225.05093
342,220,-1,-1.0378004,1.0018125,0.12594712,290.60352,278.84885,263.72021,240.06155,225.46997
343,220,-1,-0.97822976,0.88467175,0.12759534,290.41806,279.02222,263.38547,240.39391,225.54945
344,220,-1,-0.78849441,1.3217397,0.12385708,290.41083,278.64896,264.03809,240.40594,225.7397
345,220,-1,-1.1958709,1.631622,0.12638982,290.03998,279.33289,263.75153,240.88037,226.0889
346,220,-1,-1.1597383,1.2562267,0.12308663,290.10498,279.23895,263.64313,240.48541,226.05037
347,220,-1,-1.060214,0.58241791,0.12484133,290.65408,279.18118,262.86768,240.18678,226.26469
348,220,-1,-1.0186539,0.75021279,0.12470207,291.04422,278.57669,262.24396,240.44688,226.24062
349,220,-1,-1.0501245,0.95145315,0.12447805,291.10681,277.36777,262.53534,240.45169,226.22617
350,220,-1,-1.1557292,1.2329928,0.12843236,290.59628,277.37979,262.60519,240.53358,226.05276
351,220,-1,-1.1768057,1.1039816,0.12985973,289.83768,277.93851,262.79544,240.82979,226.16837
352,220,-1,-0.98373604,0.701087,0.12856057,290.27838,278.18176,263.20242,241.14528,226.39474
353,220,-1,-1.0241421,0.47009408,0.12783201,290.77209,278.53818,264.19223,241.30904,226.49348
354,220,-1,-0.55040997,0.95089167,0.12810861,291.25372,279.7471,264.55106,241.39091,226.85231
355,220,-1,-0.46311763,1.2584869,0.12838465,291.3645,280.72968,264.52457,241.92795,227.00162
356,220,-1,-0.67054182,1.498349,0.12968381,292.39764,280.49847,265.30243,242.74918,226.84027
357,220,-1,-0.83809793,1.5136293,0.12964743,293.38022,280.59723,266.66791,242.98518,226.69818
358,220,-1,-0.86509013,1.7105159,0.13023652,293.03824,282.2782,266.86298,243.12004,226.99922
359,220,-1,-0.73019719,1.6885808,0.13068894,292.99969,282.57199,267.27719,242.83827,227.10036
360,220,-1,-0.975425,1.198524,0.13264671,294.2207,283.40765,266.90631,242.90329,227.48328
361,220,-1,-1.0579062,1.2369667,0.13417263,294.51691,283.16922,267.26517,243.42348,227.30746
362,220,-1,-0.9309383,1.6737255,0.13116074,295.7403,283.32095,267.96353,243.04297,227.39658
363,220,-1,-0.94945663,1.8680851,0.13167176,295.4248,284.48172,267.65048,243.01167,227.5218
364,220,-1,-0.77224964,1.7423851,0.13217954,296.20267,284.95615,266.56915,243.14171,227.45438
365,220,-1,-0.67495847,1.5381584,0.13036834,297.86438,283.65329,266.5499,243.11041,227.66148
366,220,-1,-0.4744904,1.8836887,0.12946466,298.58444,282.78873,267.04358,243.21396,227.8999
367,220,-1,-0.50349402,2.1181459,0.12914859,296.98535,283.31372,266.61493,243.26935,228.0179
368,220,-1,-0.57165372,1.9515244,0.13083144,295.68008,283.08734,266.48727,243.06706,227.73132
369,220,-1,-0.70831317,1.7890788,0.13025798,296.43869,282.49976,266.55231,243.00685,227.81802
370,220,-1,-0.86803848,1.7064767,0.12920099,295.61749,282.40341,266.44394,243.08873,227.98901
371,220,-1,-0.86419713,1.3946294,0.12302961,295.22495,282.79355,266.26813,242.93219,228.58624
372,220,-1,-0.54301161,1.2099714,0.12380498,294.90945,282.73334,266.20071,243.18747,228.33098
373,220,-1,-0.5950551,1.3743147,0.12356421,295.73788,282.29745,266.03693,243.22359,228.3358
374,220,-1,-0.86896306,1.7038151,0.12602152,295.79086,281.55811,265.58661,243.13449,227.99382
375,220,-1,-0.94756991,1.8279532,0.12963903,295.28033,280.944,265.86356,243.08873,228.09738
376,220,-1,-1.0155443,1.3847768,0.12770677,294.04248,280.95123,265.92859,243.32715,228.21057
377,220,-1,-0.84935576,1.2376955,0.12893704,293.05508,281.60867,266.39096,243.61613,228.00827
378,220,-1,-0.55203921,1.4777117,0.12902486,293.42355,281.9603,266.76184,242.97795,228.37914
379,220,-1,-0.59475332,1.1978796,0.12958202,293.98227,282.94766,266.15015,243.43552,228.46342
380,220,-1,-0.94919419,0.84754741,0.12934422,294.3989,282.16742,266.74738,243.77989,228.6031
381,220,-1,-1.3007087,1.0963733,0.13074256,295.17194,282.22519,267.18326,244.10501,228.62961
382,220,-1,-1.1584148,1.8114105,0.13116723,294.80591,283.30408,267.79736,244.15799,228.61996
383,220,-1,-1.1083424,1.8466475,0.13109131,294.89499,283.89893,267.978,244.46144,228.82948
193,221,0,3.4995072,18.960091,0.19959895,230.91743,220.39339,262.44144,264.5101,238.29391
194,221,0,3.2561882,10.784661,0.12029823,252.29547,268.64749,285.88092,255.63812,271.72763
195,221,0,3.7339828,14.919624,0.19210497,239.08141,298.91919,287.43665,282.23965,242.35663
196,221,0,3.6954675,36.712143,0.31702778,263.06516,319.57233,300.9108,254.9614,190.11687
197,221,0,3.2233119,44.31329,0.34137625,306.05963,326.90787,283.35709,202.40135,176.33205
198,221,0,3.175766,44.331631,0.17187829,344.44473,327.6207,231.38705,188.14932,190.27341
199,221,0,3.125248,36.931011,0.11722431,357.39871,282.65387,213.10843,203.57658,200.36157
200,221,0,2.8053799,27.109325,0.09462548,367.09674,251.71748,213.93205,205.94629,203.99562
201,221,0,2.637712,29.408779,0.14362746,361.69986,233.28957,219.75761,218.37286,197.7462
202,221,0,2.3780253,28.710642,0.17854334,324.87048,232.543,240.36018,206.93608,199.78358
203,221,0,2.3017638,19.214275,0.24626563,296.54224,245.57164,234.2962,209.63092,189.13913
204,221,0,2.059257,19.877558,0.25356692,258.52319,264.21631,234.33955,202.80353,184.73203
205,221,0,2.5545697,18.381538,0.25298479,253.62001,265.27112,230.98727,196.09415,191.92546
206,221,0,2.9861605,14.458637,0.20755883,278.09265,262.04889,227.04256,201.06236,213.58286
207,221,0,2.5054953,10.698105,0.16554084,305.46481,258.6701,226.60667,218.04294,234.14931
208,221,0,2.8011813,10.214693,0.26919216,311.57452,264.93637,241.0345,240.60823,202.36041
209,221,0,2.7593873,9.267189,0.26412901,300.38821,272.01422,260.84476,229.5351,207.19618
210,221,0,2.328161,8.5784168,0.22644226,303.68753,284.17587,271.23395,214.28847,225.95163
211,221,0,2.6337173,11.478779,0.19600257,315.81064,300.2341,258.93021,233.82901,232.70436
212,221,0,3.1101284,11.002627,0.15524009,326.02887,309.35413,249.94983,244.34102,251.15877
213,221,0,3.5319924,11.155779,0.22953467,335.15372,309.6937,271.07501,263.13019,215.07356
214,221,0,2.8387697,9.3258238,0.31902128,347.52969,290.49753,280.92233,242.30363,182.40324
215,221,0,2.5399911,12.012475,0.29682991,354.89413,301.93192,285.63287,195.75699,196.87442
216,221,0,2.1478083,18.136705,0.22907367,362.50421,318.46695,250.25328,207.57187,212.1981
217,221,0,2.5590081,24.278782,0.18327127,343.04797,314.95813,220.92561,222.45003,212.29443
218,221,0,2.7536147,24.385668,0.24734576,345.88486,299.10461,243.94125,227.38695,209.79468
219,221,0,2.6859806,8.9608316,0.24831937,361.6011,260.45221,257.58157,225.61206,213.04341
220,221,0,2.5073318,7.2240357,0.22421189,363.32059,275.3689,260.41367,222.92928,226.68373
221,221,0,2.6720932,9.6035709,0.23311456,353.68518,294.90463,256.30521,237.26317,218.77986
222,221,0,2.5163121,10.830931,0.23917134,324.61761,303.32147,256.23056,236.34323,210.24983
223,221,0,2.7210891,10.240488,0.2414528,302.99155,298.3942,269.61801,225.14967,211.32632
224,221,0,2.8121603,6.8969965,0.23601462,340.63248,293.10086,263.6022,226.56091,215.48297
225,221,0,2.9723849,7.3643003,0.21619476,350.56171,303.37445,257.22516,229.35208,226.25748
226,221,0,3.1551583,6.9537134,0.24583355,348.21365,304.06079,262.79544,238.76111,215.99832
227,221,0,3.2245669,11.805438,0.22161666,340.85403,302.58212,262.51367,230.25998,215.41072
228,221,0,3.1402755,12.850733,0.26910269,340.26883,305.58282,267.29645,229.73981,192.64313
229,221,0,3.0701013,15.027841,0.22680891,351.23358,305.39258,266.08994,205.70787,216.94237
230,221,0,3.1808648,16.271351,0.16989769,349.69955,295.25623,237.30893,223.69751,240.18439
231,221,0,3.2415535,14.951893,0.15888509,352.45218,296.66266,244.31453,244.07852,229.86504
232,221,0,3.352422,10.225981,0.24612875,354.71112,274.48026,257.10715,246.1472,203.75479
233,221,0,3.3656008,10.210416,0.26382169,338.95874,278.32382,284.7081,213.76106,197.71971
234,221,0,3.3817079,19.710993,0.27728051,337.65829,302.6568,259.96335,204.46281,196.51801
235,221,0,3.4065325,19.89526,0.20517144,325.53275,308.09702,229.02937,209.41176,223.2014
236,221,0,3.2966528,19.025774,0.15402123,326.48401,292.09903,232.64415,228.6272,235.74117
237,221,0,3.1000304,17.20499,0.14264093,340.70474,273.25208,233.49426,243.72211,234.05539
238,221,0,2.9046254,15.506726,0.16633555,337.70163,250.83366,264.52698,246.93953,230.34909
239,221,0,2.8958108,12.531091,0.18338214,334.95624,271.61444,277.64471,243.37531,225.57594
240,221,0,2.719418,8.7355108,0.20611694,312.62213,291.8895,274.52121,238.76593,224.83661
241,221,0,2.6198323,9.6381292,0.18662323,297.87881,307.55035,265.6709,241.10915,227.90231
242,221,0,2.5056458,14.75959,0.1727729,308.92065,297.80176,265.6998,244.60834,228.05403
243,221,0,2.1474919,14.021816,0.17760313,330.65991,294.46152,267.23386,243.65707,225.66023
244,221,0,2.3409131,8.6689339,0.15875781,339.48373,292.4458,272.43567,239.18497,224.98351
245,221,0,2.8586957,10.389733,0.17169747,344.00644,297.58261,268.73419,241.90628,221.71069
246,221,0,2.9415281,15.448011,0.16161826,336.62756,296.06781,266.76666,234.66226,222.09602
247,221,0,2.9842596,22.719902,0.18844607,328.64423,284.42874,263.26022,240.69252,213.52747
248,221,0,2.9309416,24.25358,0.19843961,325.76395,289.11761,263.03867,233.18359,216.03445
249,221,0,2.6495104,18.600414,0.16714691,320.24423,274.82465,270.84863,228.3671,229.88429
250,221,0,2.7517307,16.154442,0.17951345,314.40182,296.64581,256.35336,246.44824,220.69441
251,221,0,2.648648,15.616201,0.16615991,309.36136,288.08688,266.44153,238.71054,228.34061
252,221,0,2.5744174,14.272113,0.17513628,321.64102,277.09082,268.6499,246.12794,222.50302
253,221,0,2.6000693,19.429173,0.21232311,315.17245,297.1756,271.97809,241.43427,208.40753
254,221,0,2.5312829,16.189268,0.14739437,305.40701,286.65396,270.52112,222.60898,221.95874
255,221,0,2.4052899,14.181111,0.12497783,319.52899,295.68008,248.14124,235.78932,223.75049
256,221,0,2.5155716,12.069996,0.15899748,318.87634,285.94113,256.82059,242.26993,222.62343
257,221,0,2.4490881,13.007236,0.15211853,314.2164,264.37524,271.52533,242.43369,227.46159
258,221,0,2.1067615,12.361651,0.14908868,307.51904,282.49011,271.87213,243.27176,226.04074
259,221,0,2.1999521,10.353882,0.17184682,286.02783,292.30853,271.08945,243.06224,220.61014
260,221,0,2.4172754,7.3115268,0.14571381,292.40488,292.65533,269.24713,237.75204,223.57468
261,221,0,2.3512764,8.3613119,0.15839344,309.32281,291.74982,266.70883,238.70572,221.0701
262,221,0,1.9985336,9.9964666,0.17089529,312.48004,288.42163,263.53476,238.74184,217.92493
263,221,0,1.6026177,8.7562828,0.14925726,314.47888,284.02899,267.32776,235.16078,220.59328
264,221,0,1.5108833,4.9517078,0.15632404,309.69852,286.24457,264.06699,235.58945,218.67389
265,221,0,1.722809,3.3869462,0.14657499,302.84705,286.50946,260.6232,234.42867,219.38914
266,221,0,1.4983329,5.0826683,0.1429105,302.61826,279.96625,262.30896,233.86273,220.53065
267,221,0,0.87519628,5.5273471,0.14660165,306.91217,280.69836,257.72607,235.23543,220.02492
268,221,0,0.80934089,3.8516383,0.15339158,298.96976,278.30457,259.9826,235.14873,218.35841
269,221,0,1.1276244,3.2796345,0.14810783,298.25452,277.0282,259.26736,233.82179,217.81897
270,221,0,0.98707968,3.1664088,0.14207444,295.73788,278.11191,260.37274,233.71341,220.84132
271,221,0,0.27015662,3.0090263,0.14490867,295.49707,279.07761,260.76529,236.43233,219.6974
272,221,0,1.023985,2.588743,0.14263275,298.35324,278.94757,262.10428,235.79414,219.38193
273,221,0,1.1143064,1.9385198,0.13752083,298.98422,280.02405,261.60818,234.54907,219.82263
274,221,0,0.72887754,3.4757826,0.1387438,294.46875,281.04999,259.37814,234.9368,220.00084
275,221,0,1.6062536,3.6814439,0.15216108,294.99615,278.14081,260.42572,235.57018,217.08926
276,221,0,1.7268939,5.1881766,0.15321054,294.82034,277.42316,261.88992,232.63211,219.33858
277,221,0,1.4204084,5.8367343,0.15018722,291.89673,278.67786,258.79535,234.62373,219.00864
278,221,0,1.4041207,4.523737,0.1488461,290.91656,278.608,259.17102,235.07167,219.55051
279,221,0,1.5959107,2.999805,0.1472383,291.56198,279.70135,260.44257,234.98015,219.57217
280,221,0,2.0874658,4.3150668,0.15088344,293.45728,280.84769,261.38663,236.03256,218.24522
281,221,0,2.135721,7.3355632,0.17177561,295.22733,280.57794,262.35474,235.08371,212.51118
282,221,0,2.2340319,11.646995,0.18758765,297.59946,281.56534,263.43845,228.85117,209.19502
283,221,0,2.3298802,12.539844,0.16296996,296.99741,283.83148,257.85132,223.07137,215.99352
284,221,0,2.4037385,9.5354824,0.16170336,297.5513,282.99344,249.95947,229.85539,216.09467
285,221,0,2.5151157,11.956276,0.17666332,299.95474,276.94632,253.66817,228.64886,214.94833
286,221,0,2.4736867,12.747871,0.21384518,301.24554,276.40927,254.87953,226.66928,208.81453
287,221,0,2.3425872,11.533801,0.20507725,299.86563,282.24448,248.65419,220.36208,218.3223
288,221,0,2.0680089,17.215025,0.20273808,301.9006,273.89264,244.57222,231.5484,218.05016
289,221,0,2.1785305,13.680772,0.18977672,308.26801,272.74872,256.99396,231.39909,214.25476
290,221,0,2.0891707,8.4828625,0.17335334,302.82297,277.34607,255.77057,229.73257,218.28136
291,221,0,1.876543,7.0436158,0.15833516,305.29141,294.87332,254.11852,231.5773,222.5849
292,221,0,1.3287097,6.4253602,0.14596313,317.24597,279.44366,256.4473,235.43532,221.15439
293,221,0,0.84736967,5.3313274,0.1451433,335.59201,280.90549,258.87241,236.06868,220.38857
294,221,0,0.8809337,3.9195914,0.13893199,314.44516,279.57852,260.97,235.04999,220.3669
295,221,0,1.0061997,2.635253,0.13909324,306.16562,280.19986,259.58041,234.76341,219.03273
296,221,0,0.99978483,2.8203154,0.1369431,304.68695,277.72659,258.35223,232.16492,220.73294
297,221,0,0.90379888,2.473953,0.13672101,303.3046,276.33945,255.32504,234.93921,220.42709
298,221,0,0.19454703,1.6275041,0.13468197,294.80588,274.30206,259.37814,234.55148,221.20015
299,221,-1,-0.2849302,1.2355222,0.13343918,290.71667,273.74817,257.95969,235.23784,221.40967
300,221,-1,-0.61740118,1.436969,0.13373061,288.14951,276.08658,259.07471,235.98439,222.38019
301,221,-1,0.404457,1.2708725,0.13463438,289.00443,275.67477,259.89349,237.86282,222.32239
302,221,-1,0.61072224,2.5743842,0.13978891,291.82208,276.24551,261.95255,238.08199,220.35245
